,lat,lon
9574,48.84443,2.37355
10640,48.84453,2.37321
4848,48.8446,2.37363
8660,48.84451,2.37366
5422,48.84452,2.37351
5318,48.84452,2.37351
610,48.84462,2.37374
6766,48.84456,2.37315
5052,48.84462,2.37344
3629,48.844640000000005,2.3736900000000003
1554,48.84466,2.37338
5280,48.84446,2.3732
3030,48.844440000000006,2.37338
7068,48.84441,2.37344
7730,48.84437,2.37337
6136,48.84434,2.37342
9705,48.84443,2.37355
2606,48.84451,2.37339
4561,48.84458,2.37326
3840,48.844640000000005,2.3736900000000003
7894,48.84456,2.37357
4622,48.84458,2.37326
2520,48.84451,2.37326
6497,48.84462,2.37332
1568,48.84466,2.37338
5750,48.84463,2.37358
7136,48.84441,2.37344
10364,48.8446,2.37321
10777,48.84453,2.37321
7771,48.84437,2.37337
2529,48.84451,2.37326
994,48.84454,2.37333
1238,48.84463,2.37315
3980,48.84476,2.37345
2193,48.84447,2.37332
3079,48.844440000000006,2.37338
5369,48.84452,2.37351
7497,48.84454,2.3736200000000003
9540,48.8447,2.37357
3402,48.84473,2.37351
7530,48.84454,2.3736200000000003
5933,48.84437,2.37319
4800,48.8446,2.37363
7267,48.84458,2.37368
3735,48.844640000000005,2.3736900000000003
5890,48.84463,2.37358
7803,48.84456,2.37357
1359,48.84468,2.37321
10387,48.8446,2.37321
9546,48.8447,2.37357
9069,48.84473,2.37318
3730,48.844640000000005,2.3736900000000003
7871,48.84456,2.37357
7146,48.84441,2.37344
1861,48.84465,2.37326
2921,48.84438,2.3734900000000003
7353,48.84458,2.37368
1286,48.84463,2.37315
6894,48.84456,2.37315
5436,48.84452,2.37351
9200,48.84466,2.37351
201,48.84446,2.3735
289,48.84446,2.3735
10233,48.8446,2.37321
9700,48.84443,2.37355
495,48.84462,2.37374
10627,48.84453,2.37321
8636,48.84451,2.37366
3925,48.84476,2.37345
2458,48.84451,2.37326
7982,48.84456,2.37357
3842,48.844640000000005,2.3736900000000003
399,48.84446,2.3735
10515,48.84472,2.37326
5143,48.84446,2.3732
175,48.84473,2.37338
10073,48.84467,2.37363
9655,48.84443,2.37355
9293,48.84466,2.37351
9586,48.84443,2.37355
1595,48.84466,2.37338
5048,48.84462,2.37344
5424,48.84452,2.37351
3315,48.84448,2.37345
5725,48.84463,2.37358
2535,48.84451,2.37326
9699,48.84443,2.37355
1070,48.84454,2.37333
424,48.84462,2.37374
8173,48.84447,2.37361
2301,48.84447,2.37332
2613,48.84451,2.37339
5916,48.84437,2.37319
4063,48.84476,2.37332
6560,48.8444,2.37314
6322,48.84462,2.37332
1874,48.84465,2.37326
5862,48.84463,2.37358
2118,48.84443,2.37326
377,48.84446,2.3735
9137,48.84473,2.37318
3237,48.84448,2.37345
1507,48.84468,2.37321
4127,48.84476,2.37332
9236,48.84466,2.37351
2465,48.84451,2.37326
8258,48.84459,2.37351
10726,48.84453,2.37321
7626,48.84437,2.37337
242,48.84446,2.3735
7141,48.84441,2.37344
3928,48.84476,2.37345
2940,48.84438,2.3734900000000003
210,48.84446,2.3735
9563,48.84443,2.37355
9261,48.84466,2.37351
6174,48.84434,2.37342
2405,48.84451,2.37326
2238,48.84447,2.37332
5923,48.84437,2.37319
5268,48.84446,2.3732
4948,48.84462,2.37344
9164,48.84466,2.37351
2641,48.84451,2.37339
9553,48.84443,2.37355
10612,48.84453,2.37321
6061,48.84437,2.37319
6054,48.84437,2.37319
1563,48.84466,2.37338
852,48.84469,2.37332
7053,48.84441,2.37344
7724,48.84437,2.37337
6192,48.84434,2.37342
10377,48.8446,2.37321
4527,48.84458,2.37326
3160,48.844440000000006,2.37338
3448,48.84473,2.37351
9722,48.84443,2.37355
167,48.84473,2.37338
196,48.84473,2.37338
8099,48.84447,2.37361
4936,48.84462,2.37344
7041,48.84441,2.37344
1163,48.84463,2.37315
8555,48.84451,2.37366
2476,48.84451,2.37326
1775,48.84465,2.37326
10848,48.8444,2.37331
7937,48.84456,2.37357
8022,48.84456,2.37357
8117,48.84447,2.37361
1220,48.84463,2.37315
8753,48.8447,2.37344
8331,48.84459,2.37351
8812,48.8447,2.37344
1829,48.84465,2.37326
10561,48.84472,2.37326
8419,48.84459,2.37351
3671,48.844640000000005,2.3736900000000003
7069,48.84441,2.37344
10307,48.8446,2.37321
7016,48.84441,2.37344
2782,48.84451,2.37339
10335,48.8446,2.37321
3699,48.844640000000005,2.3736900000000003
2060,48.84443,2.37326
8304,48.84459,2.37351
10628,48.84453,2.37321
5928,48.84437,2.37319
4139,48.84476,2.37332
3839,48.844640000000005,2.3736900000000003
9513,48.8447,2.37357
5258,48.84446,2.3732
3656,48.844640000000005,2.3736900000000003
5325,48.84452,2.37351
1437,48.84468,2.37321
2470,48.84451,2.37326
10393,48.8446,2.37321
2730,48.84451,2.37339
2702,48.84451,2.37339
10506,48.84472,2.37326
3148,48.844440000000006,2.37338
4100,48.84476,2.37332
10186,48.84467,2.37363
3913,48.84476,2.37345
5920,48.84437,2.37319
10510,48.84472,2.37326
8489,48.84451,2.37366
8500,48.84451,2.37366
3411,48.84473,2.37351
8315,48.84459,2.37351
9915,48.84459,2.3730900000000004
3774,48.844640000000005,2.3736900000000003
8924,48.84473,2.37318
1379,48.84468,2.37321
10131,48.84467,2.37363
3697,48.844640000000005,2.3736900000000003
8483,48.84451,2.37366
2813,48.84438,2.3734900000000003
9334,48.84466,2.37351
6048,48.84437,2.37319
6576,48.8444,2.37314
4741,48.8446,2.37363
4368,48.8445,2.37356
5712,48.84463,2.37358
6605,48.8444,2.37314
8799,48.8447,2.37344
4861,48.84462,2.37344
4029,48.84476,2.37345
1403,48.84468,2.37321
2288,48.84447,2.37332
2861,48.84438,2.3734900000000003
7538,48.84454,2.3736200000000003
10279,48.8446,2.37321
5489,48.84452,2.37351
4771,48.8446,2.37363
1087,48.84454,2.37333
9111,48.84473,2.37318
1240,48.84463,2.37315
7201,48.84458,2.37368
5941,48.84437,2.37319
8755,48.8447,2.37344
5543,48.84456,2.37372
9475,48.8447,2.37357
7285,48.84458,2.37368
8673,48.84451,2.37366
10862,48.8444,2.37331
5609,48.84456,2.37372
7510,48.84454,2.3736200000000003
2707,48.84451,2.37339
10826,48.8444,2.37331
4418,48.8445,2.37356
48,48.84473,2.37338
3975,48.84476,2.37345
4672,48.8446,2.37363
10360,48.8446,2.37321
4597,48.84458,2.37326
2826,48.84438,2.3734900000000003
8179,48.84447,2.37361
9260,48.84466,2.37351
6964,48.84441,2.37344
4556,48.84458,2.37326
1109,48.84454,2.37333
9151,48.84466,2.37351
9318,48.84466,2.37351
773,48.84469,2.37332
4613,48.84458,2.37326
2709,48.84451,2.37339
7360,48.84458,2.37368
9505,48.8447,2.37357
6398,48.84462,2.37332
10303,48.8446,2.37321
799,48.84469,2.37332
4007,48.84476,2.37345
8270,48.84459,2.37351
3895,48.84476,2.37345
3269,48.84448,2.37345
552,48.84462,2.37374
4348,48.8445,2.37356
460,48.84462,2.37374
10994,48.8444,2.37331
2573,48.84451,2.37326
2143,48.84443,2.37326
1118,48.84454,2.37333
3358,48.84448,2.37345
2865,48.84438,2.3734900000000003
5126,48.84446,2.3732
10196,48.84467,2.37363
5476,48.84452,2.37351
9645,48.84443,2.37355
558,48.84462,2.37374
8695,48.84451,2.37366
4107,48.84476,2.37332
10972,48.8444,2.37331
3689,48.844640000000005,2.3736900000000003
5765,48.84463,2.37358
4540,48.84458,2.37326
3368,48.84448,2.37345
2365,48.84447,2.37332
3453,48.84473,2.37351
4937,48.84462,2.37344
5962,48.84437,2.37319
665,48.84469,2.37332
7926,48.84456,2.37357
6092,48.84437,2.37319
3260,48.84448,2.37345
7093,48.84441,2.37344
4400,48.8445,2.37356
9086,48.84473,2.37318
839,48.84469,2.37332
1817,48.84465,2.37326
7608,48.84437,2.37337
8645,48.84451,2.37366
4231,48.84476,2.37332
7864,48.84456,2.37357
8813,48.8447,2.37344
4313,48.8445,2.37356
6003,48.84437,2.37319
7477,48.84454,2.3736200000000003
10176,48.84467,2.37363
4631,48.84458,2.37326
3318,48.84448,2.37345
7037,48.84441,2.37344
1570,48.84466,2.37338
7475,48.84454,2.3736200000000003
2817,48.84438,2.3734900000000003
9575,48.84443,2.37355
10114,48.84467,2.37363
4392,48.8445,2.37356
2632,48.84451,2.37339
4226,48.84476,2.37332
7072,48.84441,2.37344
2995,48.84438,2.3734900000000003
565,48.84462,2.37374
2016,48.84443,2.37326
6689,48.8444,2.37314
5105,48.84446,2.3732
396,48.84446,2.3735
121,48.84473,2.37338
3223,48.84448,2.37345
6256,48.84434,2.37342
2831,48.84438,2.3734900000000003
9080,48.84473,2.37318
4296,48.8445,2.37356
7375,48.84458,2.37368
8820,48.8447,2.37344
9524,48.8447,2.37357
1022,48.84454,2.37333
10717,48.84453,2.37321
4943,48.84462,2.37344
4001,48.84476,2.37345
4386,48.8445,2.37356
4436,48.8445,2.37356
5590,48.84456,2.37372
5973,48.84437,2.37319
6307,48.84462,2.37332
265,48.84446,2.3735
126,48.84473,2.37338
5235,48.84446,2.3732
6530,48.8444,2.37314
8779,48.8447,2.37344
6879,48.84456,2.37315
2701,48.84451,2.37339
8805,48.8447,2.37344
4429,48.8445,2.37356
3350,48.84448,2.37345
7214,48.84458,2.37368
4707,48.8446,2.37363
3010,48.844440000000006,2.37338
655,48.84469,2.37332
10267,48.8446,2.37321
2241,48.84447,2.37332
9780,48.84459,2.3730900000000004
6914,48.84456,2.37315
4145,48.84476,2.37332
8375,48.84459,2.37351
6053,48.84437,2.37319
273,48.84446,2.3735
7729,48.84437,2.37337
6132,48.84434,2.37342
2841,48.84438,2.3734900000000003
6733,48.8444,2.37314
2411,48.84451,2.37326
3166,48.844440000000006,2.37338
2071,48.84443,2.37326
9461,48.8447,2.37357
7674,48.84437,2.37337
8815,48.8447,2.37344
6338,48.84462,2.37332
7094,48.84441,2.37344
4380,48.8445,2.37356
4837,48.8446,2.37363
439,48.84462,2.37374
10361,48.8446,2.37321
8499,48.84451,2.37366
5608,48.84456,2.37372
3598,48.84473,2.37351
5464,48.84452,2.37351
8574,48.84451,2.37366
2087,48.84443,2.37326
5790,48.84463,2.37358
3545,48.84473,2.37351
1018,48.84454,2.37333
4644,48.84458,2.37326
6730,48.8444,2.37314
7133,48.84441,2.37344
5508,48.84456,2.37372
10199,48.84467,2.37363
8321,48.84459,2.37351
3993,48.84476,2.37345
5221,48.84446,2.3732
1978,48.84443,2.37326
2017,48.84443,2.37326
9814,48.84459,2.3730900000000004
10476,48.84472,2.37326
10211,48.8446,2.37321
3758,48.844640000000005,2.3736900000000003
1051,48.84454,2.37333
1461,48.84468,2.37321
7843,48.84456,2.37357
7973,48.84456,2.37357
1283,48.84463,2.37315
520,48.84462,2.37374
8168,48.84447,2.37361
4375,48.8445,2.37356
8925,48.84473,2.37318
7409,48.84454,2.3736200000000003
2676,48.84451,2.37339
6721,48.8444,2.37314
7916,48.84456,2.37357
6248,48.84434,2.37342
572,48.84462,2.37374
5519,48.84456,2.37372
6577,48.8444,2.37314
2244,48.84447,2.37332
587,48.84462,2.37374
6451,48.84462,2.37332
2500,48.84451,2.37326
2446,48.84451,2.37326
8357,48.84459,2.37351
713,48.84469,2.37332
7386,48.84458,2.37368
9992,48.84467,2.37363
4543,48.84458,2.37326
2224,48.84447,2.37332
7109,48.84441,2.37344
9632,48.84443,2.37355
2154,48.84447,2.37332
3518,48.84473,2.37351
843,48.84469,2.37332
6637,48.8444,2.37314
343,48.84446,2.3735
8456,48.84451,2.37366
7959,48.84456,2.37357
7275,48.84458,2.37368
7881,48.84456,2.37357
189,48.84473,2.37338
4134,48.84476,2.37332
5482,48.84452,2.37351
9997,48.84467,2.37363
9046,48.84473,2.37318
459,48.84462,2.37374
4696,48.8446,2.37363
2669,48.84451,2.37339
5617,48.84456,2.37372
5279,48.84446,2.3732
8966,48.84473,2.37318
8354,48.84459,2.37351
2972,48.84438,2.3734900000000003
7304,48.84458,2.37368
7471,48.84454,2.3736200000000003
9965,48.84467,2.37363
10560,48.84472,2.37326
2774,48.84451,2.37339
8081,48.84447,2.37361
3459,48.84473,2.37351
9412,48.8447,2.37357
8395,48.84459,2.37351
3482,48.84473,2.37351
1478,48.84468,2.37321
8155,48.84447,2.37361
2376,48.84447,2.37332
2932,48.84438,2.3734900000000003
5378,48.84452,2.37351
9820,48.84459,2.3730900000000004
6585,48.8444,2.37314
7084,48.84441,2.37344
772,48.84469,2.37332
8288,48.84459,2.37351
9431,48.8447,2.37357
5069,48.84462,2.37344
4258,48.8445,2.37356
5717,48.84463,2.37358
5831,48.84463,2.37358
10049,48.84467,2.37363
2131,48.84443,2.37326
10517,48.84472,2.37326
6317,48.84462,2.37332
9755,48.84459,2.3730900000000004
10436,48.84472,2.37326
692,48.84469,2.37332
3439,48.84473,2.37351
3032,48.844440000000006,2.37338
8100,48.84447,2.37361
5224,48.84446,2.3732
6533,48.8444,2.37314
4832,48.8446,2.37363
1985,48.84443,2.37326
202,48.84446,2.3735
6353,48.84462,2.37332
2569,48.84451,2.37326
10769,48.84453,2.37321
1352,48.84468,2.37321
9654,48.84443,2.37355
9791,48.84459,2.3730900000000004
3733,48.844640000000005,2.3736900000000003
10020,48.84467,2.37363
5705,48.84463,2.37358
7048,48.84441,2.37344
10754,48.84453,2.37321
3132,48.844440000000006,2.37338
31,48.84473,2.37338
1139,48.84454,2.37333
10591,48.84472,2.37326
10919,48.8444,2.37331
462,48.84462,2.37374
8391,48.84459,2.37351
1941,48.84465,2.37326
4656,48.8446,2.37363
1095,48.84454,2.37333
7542,48.84454,2.3736200000000003
9704,48.84443,2.37355
10722,48.84453,2.37321
2967,48.84438,2.3734900000000003
3514,48.84473,2.37351
8560,48.84451,2.37366
148,48.84473,2.37338
8463,48.84451,2.37366
9984,48.84467,2.37363
4014,48.84476,2.37345
138,48.84473,2.37338
4495,48.84458,2.37326
4269,48.8445,2.37356
5457,48.84452,2.37351
8621,48.84451,2.37366
6690,48.8444,2.37314
9788,48.84459,2.3730900000000004
8903,48.84473,2.37318
7568,48.84454,2.3736200000000003
9054,48.84473,2.37318
613,48.84462,2.37374
5875,48.84463,2.37358
6104,48.84434,2.37342
7051,48.84441,2.37344
4847,48.8446,2.37363
4463,48.84458,2.37326
10178,48.84467,2.37363
8116,48.84447,2.37361
6287,48.84434,2.37342
4228,48.84476,2.37332
8997,48.84473,2.37318
6707,48.8444,2.37314
1143,48.84454,2.37333
5577,48.84456,2.37372
11012,48.8444,2.37331
2894,48.84438,2.3734900000000003
7645,48.84437,2.37337
10753,48.84453,2.37321
7382,48.84458,2.37368
7712,48.84437,2.37337
10010,48.84467,2.37363
320,48.84446,2.3735
5853,48.84463,2.37358
50,48.84473,2.37338
9784,48.84459,2.3730900000000004
5187,48.84446,2.3732
5952,48.84437,2.37319
1495,48.84468,2.37321
3304,48.84448,2.37345
5429,48.84452,2.37351
9887,48.84459,2.3730900000000004
9182,48.84466,2.37351
6397,48.84462,2.37332
9011,48.84473,2.37318
7918,48.84456,2.37357
9161,48.84466,2.37351
9308,48.84466,2.37351
930,48.84454,2.37333
10052,48.84467,2.37363
2838,48.84438,2.3734900000000003
4311,48.8445,2.37356
7187,48.84441,2.37344
2363,48.84447,2.37332
7123,48.84441,2.37344
1741,48.84466,2.37338
2350,48.84447,2.37332
2579,48.84451,2.37326
8384,48.84459,2.37351
1599,48.84466,2.37338
768,48.84469,2.37332
8981,48.84473,2.37318
8203,48.84447,2.37361
2962,48.84438,2.3734900000000003
98,48.84473,2.37338
4734,48.8446,2.37363
8164,48.84447,2.37361
10419,48.84472,2.37326
234,48.84446,2.3735
3274,48.84448,2.37345
4142,48.84476,2.37332
2052,48.84443,2.37326
7688,48.84437,2.37337
36,48.84473,2.37338
1067,48.84454,2.37333
2954,48.84438,2.3734900000000003
3025,48.844440000000006,2.37338
620,48.84462,2.37374
2397,48.84447,2.37332
9383,48.8447,2.37357
7929,48.84456,2.37357
7143,48.84441,2.37344
6507,48.8444,2.37314
6820,48.84456,2.37315
5344,48.84452,2.37351
8860,48.8447,2.37344
1145,48.84454,2.37333
10145,48.84467,2.37363
7309,48.84458,2.37368
8892,48.8447,2.37344
7433,48.84454,2.3736200000000003
5744,48.84463,2.37358
4174,48.84476,2.37332
3345,48.84448,2.37345
2670,48.84451,2.37339
1347,48.84463,2.37315
7236,48.84458,2.37368
1946,48.84465,2.37326
9171,48.84466,2.37351
9178,48.84466,2.37351
8152,48.84447,2.37361
8444,48.84459,2.37351
10884,48.8444,2.37331
1845,48.84465,2.37326
3803,48.844640000000005,2.3736900000000003
9675,48.84443,2.37355
1906,48.84465,2.37326
3039,48.844440000000006,2.37338
10038,48.84467,2.37363
5396,48.84452,2.37351
8402,48.84459,2.37351
9209,48.84466,2.37351
3535,48.84473,2.37351
1132,48.84454,2.37333
10235,48.8446,2.37321
18,48.84473,2.37338
10201,48.8446,2.37321
9949,48.84459,2.3730900000000004
9656,48.84443,2.37355
6109,48.84434,2.37342
9990,48.84467,2.37363
8076,48.84447,2.37361
915,48.84454,2.37333
8182,48.84447,2.37361
150,48.84473,2.37338
5148,48.84446,2.3732
7306,48.84458,2.37368
9745,48.84443,2.37355
2584,48.84451,2.37326
1651,48.84466,2.37338
6682,48.8444,2.37314
2062,48.84443,2.37326
8646,48.84451,2.37366
4726,48.8446,2.37363
4194,48.84476,2.37332
83,48.84473,2.37338
10068,48.84467,2.37363
3355,48.84448,2.37345
2994,48.84438,2.3734900000000003
4941,48.84462,2.37344
1783,48.84465,2.37326
7279,48.84458,2.37368
6881,48.84456,2.37315
8625,48.84451,2.37366
9771,48.84459,2.3730900000000004
6171,48.84434,2.37342
9404,48.8447,2.37357
5087,48.84462,2.37344
10732,48.84453,2.37321
308,48.84446,2.3735
5690,48.84456,2.37372
3344,48.84448,2.37345
1041,48.84454,2.37333
7787,48.84437,2.37337
7656,48.84437,2.37337
4301,48.8445,2.37356
10054,48.84467,2.37363
3256,48.84448,2.37345
385,48.84446,2.3735
5743,48.84463,2.37358
7943,48.84456,2.37357
44,48.84473,2.37338
7785,48.84437,2.37337
6135,48.84434,2.37342
181,48.84473,2.37338
8475,48.84451,2.37366
9382,48.8447,2.37357
10650,48.84453,2.37321
8550,48.84451,2.37366
634,48.84462,2.37374
2090,48.84443,2.37326
8388,48.84459,2.37351
9644,48.84443,2.37355
7227,48.84458,2.37368
6067,48.84437,2.37319
10157,48.84467,2.37363
2746,48.84451,2.37339
4624,48.84458,2.37326
4344,48.8445,2.37356
1567,48.84466,2.37338
10487,48.84472,2.37326
9964,48.84467,2.37363
2272,48.84447,2.37332
6542,48.8444,2.37314
10031,48.84467,2.37363
275,48.84446,2.3735
9579,48.84443,2.37355
1611,48.84466,2.37338
140,48.84473,2.37338
3658,48.844640000000005,2.3736900000000003
9490,48.8447,2.37357
410,48.84462,2.37374
6550,48.8444,2.37314
8226,48.84447,2.37361
6680,48.8444,2.37314
8355,48.84459,2.37351
1585,48.84466,2.37338
5917,48.84437,2.37319
5398,48.84452,2.37351
5018,48.84462,2.37344
9852,48.84459,2.3730900000000004
3220,48.84448,2.37345
2270,48.84447,2.37332
593,48.84462,2.37374
2662,48.84451,2.37339
2948,48.84438,2.3734900000000003
8614,48.84451,2.37366
3580,48.84473,2.37351
3814,48.844640000000005,2.3736900000000003
10137,48.84467,2.37363
2818,48.84438,2.3734900000000003
278,48.84446,2.3735
5075,48.84462,2.37344
7071,48.84441,2.37344
693,48.84469,2.37332
5582,48.84456,2.37372
4171,48.84476,2.37332
9667,48.84443,2.37355
7178,48.84441,2.37344
7076,48.84441,2.37344
5502,48.84456,2.37372
10321,48.8446,2.37321
9399,48.8447,2.37357
5207,48.84446,2.3732
10893,48.8444,2.37331
8944,48.84473,2.37318
6851,48.84456,2.37315
4774,48.8446,2.37363
7988,48.84456,2.37357
11043,48.8444,2.37331
9480,48.8447,2.37357
10990,48.8444,2.37331
4230,48.84476,2.37332
551,48.84462,2.37374
9932,48.84459,2.3730900000000004
6993,48.84441,2.37344
5326,48.84452,2.37351
3763,48.844640000000005,2.3736900000000003
8512,48.84451,2.37366
2799,48.84451,2.37339
5760,48.84463,2.37358
4456,48.84458,2.37326
5988,48.84437,2.37319
6230,48.84434,2.37342
5653,48.84456,2.37372
7225,48.84458,2.37368
10643,48.84453,2.37321
8967,48.84473,2.37318
5380,48.84452,2.37351
8706,48.8447,2.37344
2174,48.84447,2.37332
4284,48.8445,2.37356
6796,48.84456,2.37315
8957,48.84473,2.37318
5480,48.84452,2.37351
10253,48.8446,2.37321
6846,48.84456,2.37315
2846,48.84438,2.3734900000000003
7905,48.84456,2.37357
9306,48.84466,2.37351
1454,48.84468,2.37321
4251,48.8445,2.37356
2280,48.84447,2.37332
3827,48.844640000000005,2.3736900000000003
541,48.84462,2.37374
4482,48.84458,2.37326
6062,48.84437,2.37319
2007,48.84443,2.37326
10961,48.8444,2.37331
4315,48.8445,2.37356
9898,48.84459,2.3730900000000004
10655,48.84453,2.37321
2892,48.84438,2.3734900000000003
8761,48.8447,2.37344
3987,48.84476,2.37345
10756,48.84453,2.37321
9447,48.8447,2.37357
660,48.84469,2.37332
8586,48.84451,2.37366
2521,48.84451,2.37326
574,48.84462,2.37374
2853,48.84438,2.3734900000000003
1870,48.84465,2.37326
4855,48.84462,2.37344
4170,48.84476,2.37332
6685,48.8444,2.37314
8132,48.84447,2.37361
9044,48.84473,2.37318
1361,48.84468,2.37321
2168,48.84447,2.37332
8739,48.8447,2.37344
6943,48.84456,2.37315
6832,48.84456,2.37315
8679,48.84451,2.37366
7129,48.84441,2.37344
5756,48.84463,2.37358
5386,48.84452,2.37351
7776,48.84437,2.37337
2380,48.84447,2.37332
7030,48.84441,2.37344
1194,48.84463,2.37315
5863,48.84463,2.37358
6366,48.84462,2.37332
1382,48.84468,2.37321
7361,48.84458,2.37368
3675,48.844640000000005,2.3736900000000003
7570,48.84454,2.3736200000000003
2033,48.84443,2.37326
6865,48.84456,2.37315
2153,48.84447,2.37332
8868,48.8447,2.37344
5164,48.84446,2.3732
10077,48.84467,2.37363
33,48.84473,2.37338
2805,48.84438,2.3734900000000003
10668,48.84453,2.37321
2724,48.84451,2.37339
683,48.84469,2.37332
6745,48.8444,2.37314
4749,48.8446,2.37363
244,48.84446,2.3735
888,48.84469,2.37332
277,48.84446,2.3735
10427,48.84472,2.37326
5525,48.84456,2.37372
4794,48.8446,2.37363
7598,48.84454,2.3736200000000003
4433,48.8445,2.37356
1592,48.84466,2.37338
1911,48.84465,2.37326
5189,48.84446,2.3732
4987,48.84462,2.37344
10491,48.84472,2.37326
8477,48.84451,2.37366
704,48.84469,2.37332
2999,48.84438,2.3734900000000003
5693,48.84456,2.37372
3147,48.844440000000006,2.37338
9950,48.84467,2.37363
5924,48.84437,2.37319
2030,48.84443,2.37326
4071,48.84476,2.37332
8584,48.84451,2.37366
10170,48.84467,2.37363
2936,48.84438,2.3734900000000003
9454,48.8447,2.37357
8545,48.84451,2.37366
5965,48.84437,2.37319
568,48.84462,2.37374
6556,48.8444,2.37314
10291,48.8446,2.37321
6073,48.84437,2.37319
8243,48.84447,2.37361
5571,48.84456,2.37372
6825,48.84456,2.37315
2140,48.84443,2.37326
2685,48.84451,2.37339
1519,48.84468,2.37321
3638,48.844640000000005,2.3736900000000003
8791,48.8447,2.37344
6266,48.84434,2.37342
5521,48.84456,2.37372
6152,48.84434,2.37342
10571,48.84472,2.37326
2595,48.84451,2.37326
1014,48.84454,2.37333
335,48.84446,2.3735
10214,48.8446,2.37321
8413,48.84459,2.37351
6972,48.84441,2.37344
561,48.84462,2.37374
4110,48.84476,2.37332
1643,48.84466,2.37338
9196,48.84466,2.37351
1455,48.84468,2.37321
8334,48.84459,2.37351
3888,48.84476,2.37345
6994,48.84441,2.37344
6493,48.84462,2.37332
10973,48.8444,2.37331
1343,48.84463,2.37315
8065,48.84447,2.37361
3380,48.84448,2.37345
9342,48.84466,2.37351
